species,matric_pot,hyphal_rate,type
p.robin.n,-1.95,1.0815045128,smoothed
p.robin.n,-1.96,1.0702750271,smoothed
p.robin.n,-1.97,1.0590947924,smoothed
p.robin.n,-1.98,1.0479647087,smoothed
p.robin.n,-1.99,1.0368856568,smoothed
p.robin.n,-2,1.0258584987,smoothed
p.robin.n,-2.01,1.0148840775,smoothed
p.robin.n,-2.02,1.003963217,smoothed
p.robin.n,-2.03,0.9930967224,smoothed
p.robin.n,-2.04,0.98228537950000006,smoothed
p.robin.n,-2.05,0.9715299553,smoothed
p.robin.n,-2.06,0.9608311979,smoothed
p.robin.n,-2.07,0.9501898364,smoothed
p.robin.n,-2.08,0.9396065808,smoothed
p.robin.n,-2.09,0.9290821222,smoothed
p.robin.n,-2.1,0.9186171331,smoothed
p.robin.n,-2.11,0.908212267,smoothed
p.robin.n,-2.12,0.8978681585,smoothed
p.robin.n,-2.13,0.8875854235,smoothed
p.robin.n,-2.14,0.8773646595,smoothed
p.robin.n,-2.15,0.8672064451,smoothed
p.robin.n,-2.16,0.8571113404,smoothed
p.robin.n,-2.17,0.8470798871,smoothed
p.robin.n,-2.18,0.8371126085,smoothed
p.robin.n,-2.19,0.8272100095,smoothed
p.robin.n,-2.2,0.8173725769,smoothed
p.robin.n,-2.21,0.8076007793,smoothed
p.robin.n,-2.22,0.7978950673,smoothed
p.robin.n,-2.23,0.7882558735,smoothed
p.robin.n,-2.24,0.7786836127,smoothed
p.robin.n,-2.25,0.7691786821,smoothed
p.robin.n,-2.26,0.7597414612,smoothed
p.robin.n,-2.27,0.750372312,smoothed
p.robin.n,-2.28,0.7410715792,smoothed
p.robin.n,-2.29,0.7318395901,smoothed
p.robin.n,-2.3,0.7226766552,smoothed
p.robin.n,-2.31,0.7135830679,smoothed
p.robin.n,-2.32,0.7045591046,smoothed
p.robin.n,-2.33,0.6956050252,smoothed
p.robin.n,-2.34,0.6867210731,smoothed
p.robin.n,-2.35,0.6779074751,smoothed
p.robin.n,-2.36,0.669164442,smoothed
p.robin.n,-2.37,0.6604921684,smoothed
p.robin.n,-2.38,0.6518908329,smoothed
p.robin.n,-2.39,0.6433605985,smoothed
p.robin.n,-2.4,0.6349016124,smoothed
p.robin.n,-2.41,0.6265140066,smoothed
p.robin.n,-2.42,0.6181978977,smoothed
p.robin.n,-2.43,0.6099533871,smoothed
p.robin.n,-2.44,0.6017805616,smoothed
p.robin.n,-2.45,0.5936794928,smoothed
p.robin.n,-2.46,0.5856502383,smoothed
p.robin.n,-2.47,0.5776928408,smoothed
p.robin.n,-2.48,0.5698073292,smoothed
p.robin.n,-2.49,0.561993718,smoothed
p.robin.n,-2.5,0.5542520083,smoothed
p.robin.n,-2.51,0.5465821873,smoothed
p.robin.n,-2.52,0.5389842288,smoothed
p.robin.n,-2.53,0.5314580933,smoothed
p.robin.n,-2.54,0.5240037285,smoothed
p.robin.n,-2.55,0.5166210689,smoothed
p.robin.n,-2.56,0.5093100365,smoothed
p.robin.n,-2.57,0.5020705409,smoothed
p.robin.n,-2.58,0.4949024793,smoothed
p.robin.n,-2.59,0.4878057369,smoothed
p.robin.n,-2.6,0.4807801871,smoothed
p.robin.n,-2.61,0.4738256914,smoothed
p.robin.n,-2.62,0.4669421003,smoothed
p.robin.n,-2.63,0.4601292524,smoothed
p.robin.n,-2.64,0.4533869759,smoothed
p.robin.n,-2.65,0.4467150877,smoothed
p.robin.n,-2.66,0.4401133942,smoothed
p.robin.n,-2.67,0.4335816915,smoothed
p.robin.n,-2.68,0.4271197652,smoothed
p.robin.n,-2.69,0.4207273911,smoothed
p.robin.n,-2.7,0.4144043352,smoothed
p.robin.n,-2.71,0.4081503536,smoothed
p.robin.n,-2.72,0.4019651933,smoothed
p.robin.n,-2.73,0.3958485919,smoothed
p.robin.n,-2.74,0.3898002782,smoothed
p.robin.n,-2.75,0.383819972,smoothed
p.robin.n,-2.76,0.3779073847,smoothed
p.robin.n,-2.77,0.3720622191,smoothed
p.robin.n,-2.78,0.3662841702,smoothed
p.robin.n,-2.79,0.3605729245,smoothed
p.robin.n,-2.8,0.3549281612,smoothed
p.robin.n,-2.81,0.3493495517,smoothed
p.robin.n,-2.82,0.3438367601,smoothed
p.robin.n,-2.83,0.3383894433,smoothed
p.robin.n,-2.84,0.3330072512,smoothed
p.robin.n,-2.85,0.3276898271,smoothed
p.robin.n,-2.86,0.3224368074,smoothed
p.robin.n,-2.87,0.3172478226,smoothed
p.robin.n,-2.88,0.3121224966,smoothed
p.robin.n,-2.89,0.3070604476,smoothed
p.robin.n,-2.9,0.3020612877,smoothed
p.robin.n,-2.91,0.2971246238,smoothed
p.robin.n,-2.92,0.292250057,smoothed
p.robin.n,-2.93,0.2874371835,smoothed
p.robin.n,-2.94,0.2826855942,smoothed
p.robin.n,-2.95,0.2779948754,smoothed
p.robin.n,-2.96,0.2733646086,smoothed
p.robin.n,-2.97,0.2687943708,smoothed
p.robin.n,-2.98,0.2642837348,smoothed
p.robin.n,-2.99,0.2598322692,smoothed
p.robin.n,-3,0.2554395386,smoothed
p.robin.n,-3.01,0.2511051041,smoothed
p.robin.n,-3.02,0.246828523,smoothed
p.robin.n,-3.03,0.2426093491,smoothed
p.robin.n,-3.04,0.2384471332,smoothed
p.robin.n,-3.05,0.2343414228,smoothed
p.robin.n,-3.06,0.2302917626,smoothed
p.robin.n,-3.07,0.2262976947,smoothed
p.robin.n,-3.08,0.2223587583,smoothed
p.robin.n,-3.09,0.2184744903,smoothed
p.robin.n,-3.1,0.2146444255,smoothed
p.robin.n,-3.11,0.2108680964,smoothed
p.robin.n,-3.12,0.2071450337,smoothed
p.robin.n,-3.13,0.2034747661,smoothed
p.robin.n,-3.14,0.1998568208,smoothed
p.robin.n,-3.15,0.1962907235,smoothed
p.robin.n,-3.16,0.1927759986,smoothed
p.robin.n,-3.17,0.1893121691,smoothed
p.robin.n,-3.18,0.185898757,smoothed
p.robin.n,-3.19,0.1825352835,smoothed
p.robin.n,-3.2,0.179221269,smoothed
p.robin.n,-3.21,0.175956233,smoothed
p.robin.n,-3.22,0.1727396947,smoothed
p.robin.n,-3.23,0.169571173,smoothed
p.robin.n,-3.24,0.1664501862,smoothed
p.robin.n,-3.25,0.1633762527,smoothed
p.robin.n,-3.26,0.1603488909,smoothed
p.robin.n,-3.27,0.1573676192,smoothed
p.robin.n,-3.28,0.1544319563,smoothed
p.robin.n,-3.29,0.1515414212,smoothed
p.robin.n,-3.3,0.1486955335,smoothed
p.robin.n,-3.31,0.1458938131,smoothed
p.robin.n,-3.32,0.1431357808,smoothed
p.robin.n,-3.33,0.1404209581,smoothed
p.robin.n,-3.34,0.1377488675,smoothed
p.robin.n,-3.35,0.1351190324,smoothed
p.robin.n,-3.36,0.1325309772,smoothed
p.robin.n,-3.37,0.1299842278,smoothed
p.robin.n,-3.38,0.1274783112,smoothed
p.robin.n,-3.39,0.1250127556,smoothed
p.robin.n,-3.4,0.1225870912,smoothed
p.robin.n,-3.41,0.1202008492,smoothed
p.robin.n,-3.42,0.1178535628,smoothed
p.robin.n,-3.43,0.1155447669,smoothed
p.robin.n,-3.44,0.1132739982,smoothed
p.robin.n,-3.45,0.1110407953,smoothed
p.robin.n,-3.46,0.1088446987,smoothed
p.robin.n,-3.47,0.1066852512,smoothed
p.robin.n,-3.48,0.1045619974,smoothed
p.robin.n,-3.49,0.1024744845,smoothed
p.robin.n,-3.5,0.1004222616,smoothed
p.robin.n,-3.51,0.0984048804,smoothed
p.robin.n,-3.52,0.0964218949,smoothed
p.robin.n,-3.53,0.0944728617,smoothed
p.robin.n,-3.54,0.0925573399,smoothed
p.robin.n,-3.55,0.090674891,smoothed
p.robin.n,-3.56,0.0888250794,smoothed
p.robin.n,-3.57,0.0870074721,smoothed
p.robin.n,-3.58,0.0852216389,smoothed
p.robin.n,-3.59,0.0834671524,smoothed
p.robin.n,-3.6,0.0817435881,smoothed
p.robin.n,-3.61,0.0800505243,smoothed
p.robin.n,-3.62,0.0783875425,smoothed
p.robin.n,-3.63,0.076754227,smoothed
p.robin.n,-3.64,0.0751501652,smoothed
p.robin.n,-3.65,0.0735749476,smoothed
p.robin.n,-3.66,0.0720281678,smoothed
p.robin.n,-3.67,0.0705094227,smoothed
p.robin.n,-3.68,0.069018312,smoothed
p.robin.n,-3.69,0.0675544392,smoothed
p.robin.n,-3.7,0.0661174107,smoothed
p.robin.n,-3.71,0.0647068361,smoothed
p.robin.n,-3.72,0.0633223287,smoothed
p.robin.n,-3.73,0.0619635049,smoothed
p.robin.n,-3.74,0.0606299844,smoothed
p.robin.n,-3.75,0.0593213905,smoothed
p.robin.n,-3.76,0.0580373498,smoothed
p.robin.n,-3.77,0.0567774924,smoothed
p.robin.n,-3.78,0.0555414517,smoothed
p.robin.n,-3.79,0.0543288648,smoothed
p.robin.n,-3.8,0.0531393721,smoothed
p.robin.n,-3.81,0.0519726176,smoothed
p.robin.n,-3.82,0.0508282489,smoothed
p.robin.n,-3.83,0.0497059169,smoothed
p.robin.n,-3.84,0.0486052761,smoothed
p.robin.n,-3.85,0.0475259848,smoothed
p.robin.n,-3.86,0.0464677045,smoothed
p.robin.n,-3.87,0.0454301006,smoothed
p.robin.n,-3.88,0.0444128417,smoothed
p.robin.n,-3.89,0.0434156002,smoothed
p.robin.n,-3.9,0.0424380521,smoothed
p.robin.n,-3.91,0.0414798768,smoothed
p.robin.n,-3.92,0.0405407575,smoothed
p.robin.n,-3.93,0.0396203807,smoothed
p.robin.n,-3.94,0.0387184367,smoothed
p.robin.n,-3.95,0.0378346193,smoothed
p.robin.n,-3.96,0.0369686258,smoothed
p.robin.n,-3.97,0.036120157,smoothed
p.robin.n,-3.98,0.0352889176,smoothed
p.robin.n,-3.99,0.0344746153,smoothed
p.robin.n,-4,0.0336769619,smoothed
p.robin.n,-4.01,0.032895672200000003,smoothed
p.robin.n,-4.02,0.032130465,smoothed
p.robin.n,-4.03,0.0313810623,smoothed
p.robin.n,-4.04,0.0306471895,smoothed
p.robin.n,-4.05,0.0299285759,smoothed
p.robin.n,-4.06,0.0292249539,smoothed
p.robin.n,-4.07,0.0285360595,smoothed
p.robin.n,-4.08,0.0278616322,smoothed
p.robin.n,-4.09,0.0272014146,smoothed
p.robin.n,-4.1,0.0265551531,smoothed
p.robin.n,-4.11,0.0259225974,smoothed
p.robin.n,-4.12,0.0253035004,smoothed
p.robin.n,-4.13,0.0246976185,smoothed
p.robin.n,-4.14,0.0241047114,smoothed
p.robin.n,-4.15,0.0235245421,smoothed
p.robin.n,-4.16,0.0229568769,smoothed
p.robin.n,-4.17,0.0224014854,smoothed
p.robin.n,-4.18,0.0218581405,smoothed
p.robin.n,-4.19,0.0213266181,smoothed
p.robin.n,-4.2,0.0208066977,smoothed
p.robin.n,-4.21,0.0202981616,smoothed
p.robin.n,-4.22,0.0198007955,smoothed
p.robin.n,-4.23,0.0193143882,smoothed
p.robin.n,-4.24,0.0188387316,smoothed
p.robin.n,-4.25,0.0183736207,smoothed
p.robin.n,-4.26,0.0179188534,smoothed
p.robin.n,-4.27,0.017474231,smoothed
p.robin.n,-4.28,0.0170395575,smoothed
p.robin.n,-4.29,0.01661464,smoothed
p.robin.n,-4.3,0.0161992887,smoothed
p.robin.n,-4.31,0.0157933165,smoothed
p.robin.n,-4.32,0.0153965393,smoothed
p.robin.n,-4.33,0.015008776,smoothed
p.robin.n,-4.34,0.0146298483,smoothed
p.robin.n,-4.35,0.0142595807,smoothed
p.robin.n,-4.36,0.0138978004,smoothed
p.robin.n,-4.37,0.0135443375,smoothed
p.robin.n,-4.38,0.013199025,smoothed
p.robin.n,-4.39,0.0128616984,smoothed
p.robin.n,-4.4,0.0125321959,smoothed
p.robin.n,-4.41,0.0122103584,smoothed
p.robin.n,-4.42,0.0118960295,smoothed
p.robin.n,-4.43,0.0115890554,smoothed
p.robin.n,-4.44,0.0112892848,smoothed
p.robin.n,-4.45,0.010996569,smoothed
p.robin.n,-4.46,0.0107107618,smoothed
p.robin.n,-4.47,0.0104317196,smoothed
p.robin.n,-4.48,0.0101593012,smoothed
p.robin.n,-4.49,0.0098933676,smoothed
p.robin.n,-4.5,0.0096337826,smoothed
p.robin.n,-4.51,0.0093804122,smoothed
p.robin.n,-4.52,0.0091331248,smoothed
p.robin.n,-4.53,0.0088917909,smoothed
p.robin.n,-4.54,0.0086562836,smoothed
p.robin.n,-4.55,0.0084264781,smoothed
p.robin.n,-4.56,0.0082022518,smoothed
p.robin.n,-4.57,0.0079834845,smoothed
p.robin.n,-4.58,0.0077700579,smoothed
p.robin.n,-4.59,0.0075618562,smoothed
p.robin.n,-4.6,0.0073587654,smoothed
p.robin.n,-4.61,0.0071606736,smoothed
p.robin.n,-4.62,0.0069674713,smoothed
p.robin.n,-4.63,0.0067790507,smoothed
p.robin.n,-4.64,0.0065953062,smoothed
p.robin.n,-4.65,0.006416134,smoothed
p.robin.n,-4.66,0.0062414324,smoothed
p.robin.n,-4.67,0.0060711017,smoothed
p.robin.n,-4.68,0.0059050438,smoothed
p.robin.n,-4.69,0.0057431627,smoothed
p.robin.n,-4.7,0.0055853643,smoothed
p.robin.n,-4.71,0.0054315562,smoothed
p.robin.n,-4.72,0.0052816477,smoothed
p.robin.n,-4.73,0.0051355501,smoothed
p.robin.n,-4.74,0.0049931762,smoothed
p.robin.n,-4.75,0.0048544407,smoothed
p.robin.n,-4.76,0.0047192599,smoothed
p.robin.n,-4.77,0.0045875517,smoothed
p.robin.n,-4.78,0.0044592356999999996,smoothed
p.robin.n,-4.79,0.0043342332,smoothed
p.robin.n,-4.8,0.0042124669,smoothed
p.robin.n,-4.81,0.0040938612,smoothed
p.robin.n,-4.82,0.003978342,smoothed
p.robin.n,-4.83,0.0038658366,smoothed
p.robin.n,-4.84,0.003756274,smoothed
p.robin.n,-4.85,0.0036495844,smoothed
p.robin.n,-4.86,0.0035456997,smoothed
p.robin.n,-4.87,0.003444553,smoothed
p.robin.n,-4.88,0.0033460789,smoothed
p.robin.n,-4.89,0.0032502133,smoothed
p.robin.n,-4.9,0.0031568935,smoothed
p.robin.n,-4.91,0.0030660582,smoothed
p.robin.n,-4.92,0.0029776472,smoothed
p.robin.n,-4.93,0.0028916016,smoothed
p.robin.n,-4.94,0.002807864,smoothed
p.robin.n,-4.95,0.002726378,smoothed
p.robin.n,-4.96,0.0026470884,smoothed
p.robin.n,-4.97,0.0025699414,smoothed
p.robin.n,-4.98,0.002494884,smoothed
p.robin.n,-4.99,0.0024218648,smoothed
p.robin.n,-5,0.0023508332,smoothed
p.robin.s,-0,0.0210051286,smoothed
p.robin.s,-0.01,0.0257457753,smoothed
p.robin.s,-0.02,0.0313914044,smoothed
p.robin.s,-0.03,0.038075816,smoothed
p.robin.s,-0.04,0.0459442791,smoothed
p.robin.s,-0.05,0.0551528517,smoothed
p.robin.s,-0.06,0.0658673081,smoothed
p.robin.s,-0.07,0.0782616399,smoothed
p.robin.s,-0.08,0.0925161059,smoothed
p.robin.s,-0.09,0.1088148183,smoothed
p.robin.s,-0.1,0.127342871,smoothed
p.robin.s,-0.11,0.14828303,smoothed
p.robin.s,-0.12,0.171812027,smoothed
p.robin.s,-0.13,0.1980965177,smoothed
p.robin.s,-0.14,0.2272887857,smoothed
p.robin.s,-0.15,0.259522292,smoothed
p.robin.s,-0.16,0.2949071899,smoothed
p.robin.s,-0.17,0.3335259362,smoothed
p.robin.s,-0.18,0.3754291417,smoothed
p.robin.s,-0.19,0.4206318098,smoothed
p.robin.s,-0.2,0.4691101097,smoothed
p.robin.s,-0.21,0.5207988256,smoothed
p.robin.s,-0.22,0.5755896096,smoothed
p.robin.s,-0.23,0.633330146,smoothed
p.robin.s,-0.24,0.6938243097,smoothed
p.robin.s,-0.25,0.7568333721,smoothed
p.robin.s,-0.26,0.8220782704,smoothed
p.robin.s,-0.27,0.8892429236,smoothed
p.robin.s,-0.28,0.9579785369,smoothed
p.robin.s,-0.29,1.027908802,smoothed
p.robin.s,-0.3,1.0986358656,smoothed
p.robin.s,-0.31,1.1697469077,smoothed
p.robin.s,-0.32,1.2408211486,smoothed
p.robin.s,-0.33,1.3114370854,smoothed
p.robin.s,-0.34,1.3811797499,smoothed
p.robin.s,-0.35,1.4496477784,smoothed
p.robin.s,-0.36,1.5164600929,smoothed
p.robin.s,-0.37,1.5812620064,smoothed
p.robin.s,-0.38,1.643730591,smoothed
p.robin.s,-0.39,1.7035791728,smoothed
p.robin.s,-0.4,1.7605608538,smoothed
p.robin.s,-0.41,1.8144709975,smoothed
p.robin.s,-0.42,1.8651486491,smoothed
p.robin.s,-0.43,1.912476904,smoothed
p.robin.s,-0.44,1.9563822683,smoothed
p.robin.s,-0.45,1.9968330878,smoothed
p.robin.s,-0.46,2.0338371512,smoothed
p.robin.s,-0.47,2.0674385891,smoothed
p.robin.s,-0.48,2.0977142092,smoothed
p.robin.s,-0.49,2.1247694132,smoothed
p.robin.s,-0.5,2.1487338452,smoothed
p.robin.s,-0.51,2.169756914,smoothed
p.robin.s,-0.52,2.1880033259,smoothed
p.robin.s,-0.53,2.2036487483,smoothed
p.robin.s,-0.54,2.2168757087,smoothed
p.robin.s,-0.55,2.2278698142,smoothed
p.robin.s,-0.56,2.2368163578,smoothed
p.robin.s,-0.57,2.2438973545,smoothed
p.robin.s,-0.58,2.2492890338,smoothed
p.robin.s,-0.59,2.2531597955,smoothed
p.robin.s,-0.6,2.2556686207,smoothed
p.robin.s,-0.61,2.2569639143,smoothed
p.robin.s,-0.62,2.2571827487,smoothed
p.robin.s,-0.63,2.2564504659,smoothed
p.robin.s,-0.64,2.2548805937,smoothed
p.robin.s,-0.65,2.2525750266,smoothed
p.robin.s,-0.66,2.2496244228,smoothed
p.robin.s,-0.67,2.2461087699,smoothed
p.robin.s,-0.68,2.2420980745,smoothed
p.robin.s,-0.69,2.2376531352,smoothed
p.robin.s,-0.7,2.2328263637,smoothed
p.robin.s,-0.71,2.2276626225,smoothed
p.robin.s,-0.72,2.2222000555,smoothed
p.robin.s,-0.73,2.2164708899,smoothed
p.robin.s,-0.74,2.2105021959,smoothed
p.robin.s,-0.75,2.2043165922,smoothed
p.robin.s,-0.76,2.1979328919,smoothed
p.robin.s,-0.77,2.1913666838,smoothed
p.robin.s,-0.78,2.1846308498,smoothed
p.robin.s,-0.79,2.1777360198,smoothed
p.robin.s,-0.8,2.1706909653,smoothed
p.robin.s,-0.81,2.1635029379,smoothed
p.robin.s,-0.82,2.1561779575,smoothed
p.robin.s,-0.83,2.1487210529,smoothed
p.robin.s,-0.84,2.1411364635,smoothed
p.robin.s,-0.85,2.1334278053,smoothed
p.robin.s,-0.86,2.1255982058,smoothed
p.robin.s,-0.87,2.1176504143,smoothed
p.robin.s,-0.88,2.1095868895,smoothed
p.robin.s,-0.89,2.1014098697,smoothed
p.robin.s,-0.9,2.0931214279,smoothed
p.robin.s,-0.91,2.0847235152,smoothed
p.robin.s,-0.92,2.0762179938,smoothed
p.robin.s,-0.93,2.0676066628,smoothed
p.robin.s,-0.94,2.0588912781,smoothed
p.robin.s,-0.95,2.0500735666,smoothed
p.robin.s,-0.96,2.0411552373,smoothed
p.robin.s,-0.97,2.0321379896,smoothed
p.robin.s,-0.98,2.0230235189,smoothed
p.robin.s,-0.99,2.0138135209,smoothed
p.robin.s,-1,2.0045096944,smoothed
p.robin.s,-1.01,1.9951137436,smoothed
p.robin.s,-1.02,1.985627379,smoothed
p.robin.s,-1.03,1.9760523184,smoothed
p.robin.s,-1.04,1.9663902874,smoothed
p.robin.s,-1.05,1.9566430193,smoothed
p.robin.s,-1.06,1.9468122552,smoothed
p.robin.s,-1.07,1.9368997436,smoothed
p.robin.s,-1.08,1.9269072404,smoothed
p.robin.s,-1.09,1.9168365085,smoothed
p.robin.s,-1.1,1.9066893171,smoothed
p.robin.s,-1.11,1.8964674415,smoothed
p.robin.s,-1.12,1.8861726626,smoothed
p.robin.s,-1.13,1.8758067664,smoothed
p.robin.s,-1.14,1.8653715435,smoothed
p.robin.s,-1.15,1.8548687886,smoothed
p.robin.s,-1.16,1.8443003,smoothed
p.robin.s,-1.17,1.8336678793,smoothed
p.robin.s,-1.18,1.8229733304,smoothed
p.robin.s,-1.19,1.8122184595,smoothed
p.robin.s,-1.2,1.8014050746,smoothed
p.robin.s,-1.21,1.7905349844,smoothed
p.robin.s,-1.22,1.7796099985,smoothed
p.robin.s,-1.23,1.7686319266,smoothed
p.robin.s,-1.24,1.7576025781,smoothed
p.robin.s,-1.25,1.7465237614,smoothed
p.robin.s,-1.26,1.7353972837,smoothed
p.robin.s,-1.27,1.7242249504,smoothed
p.robin.s,-1.28,1.7130085645,smoothed
p.robin.s,-1.29,1.7017499264,smoothed
p.robin.s,-1.3,1.6904508332,smoothed
p.robin.s,-1.31,1.6791130784,smoothed
p.robin.s,-1.32,1.6677384511,smoothed
p.robin.s,-1.33,1.6563287362,smoothed
p.robin.s,-1.34,1.6448857133,smoothed
p.robin.s,-1.35,1.6334111564,smoothed
p.robin.s,-1.36,1.621906834,smoothed
p.robin.s,-1.37,1.6103745077,smoothed
p.robin.s,-1.38,1.5988159327,smoothed
p.robin.s,-1.39,1.5872328567,smoothed
p.robin.s,-1.4,1.57562702,smoothed
p.robin.s,-1.41,1.5640001546,smoothed
p.robin.s,-1.42,1.5523539842,smoothed
p.robin.s,-1.43,1.5406902237,smoothed
p.robin.s,-1.44,1.5290105784,smoothed
p.robin.s,-1.45,1.5173167444,smoothed
p.robin.s,-1.46,1.5056104072,smoothed
p.robin.s,-1.47,1.4938932425,smoothed
p.robin.s,-1.48,1.4821669147,smoothed
p.robin.s,-1.49,1.4704330774,smoothed
p.robin.s,-1.5,1.4586933723,smoothed
p.robin.s,-1.51,1.4469494297,smoothed
p.robin.s,-1.52,1.4352028674,smoothed
p.robin.s,-1.53,1.4234552906,smoothed
p.robin.s,-1.54,1.4117082918,smoothed
p.robin.s,-1.55,1.3999634502,smoothed
p.robin.s,-1.56,1.3882223315,smoothed
p.robin.s,-1.57,1.3764864876,smoothed
p.robin.s,-1.58,1.3647574562,smoothed
p.robin.s,-1.59,1.3530367606,smoothed
p.robin.s,-1.6,1.3413259094,smoothed
p.robin.s,-1.61,1.3296263961,smoothed
p.robin.s,-1.62,1.3179396991,smoothed
p.robin.s,-1.63,1.3062672813,smoothed
p.robin.s,-1.64,1.2946105894,smoothed
p.robin.s,-1.65,1.2829710546,smoothed
p.robin.s,-1.66,1.2713500915,smoothed
p.robin.s,-1.67,1.2597490982,smoothed
p.robin.s,-1.68,1.2481694561,smoothed
p.robin.s,-1.69,1.2366125296,smoothed
p.robin.s,-1.7,1.225079666,smoothed
p.robin.s,-1.71,1.2135721951,smoothed
p.robin.s,-1.72,1.2020914292,smoothed
p.robin.s,-1.73,1.1906386629,smoothed
p.robin.s,-1.74,1.1792151726,smoothed
p.robin.s,-1.75,1.1678222169,smoothed
p.robin.s,-1.76,1.1564610359,smoothed
p.robin.s,-1.77,1.1451328512,smoothed
p.robin.s,-1.78,1.1338388661,smoothed
p.robin.s,-1.79,1.1225802648,smoothed
p.robin.s,-1.8,1.1113582129,smoothed
p.robin.s,-1.81,1.1001738569,smoothed
p.robin.s,-1.82,1.0890283241,smoothed
p.robin.s,-1.83,1.0779227228,smoothed
p.robin.s,-1.84,1.0668581418,smoothed
p.robin.s,-1.85,1.0558356504,smoothed
p.robin.s,-1.86,1.0448562985,smoothed
p.robin.s,-1.87,1.0339211165,smoothed
p.robin.s,-1.88,1.023031115,smoothed
p.robin.s,-1.89,1.0121872847,smoothed
p.robin.s,-1.9,1.0013905969,smoothed
p.robin.s,-1.91,0.9906420027,smoothed
p.robin.s,-1.92,0.9799424334,smoothed
p.robin.s,-1.93,0.9692928005,smoothed
p.robin.s,-1.94,0.9586939954,smoothed
p.robin.s,-1.95,0.9481468895,smoothed
p.robin.s,-1.96,0.9376523344,smoothed
p.robin.s,-1.97,0.9272111615,smoothed
p.robin.s,-1.98,0.9168241821,smoothed
p.robin.s,-1.99,0.9064921878,smoothed
p.robin.s,-2,0.8962159499,smoothed
p.robin.s,-2.01,0.88599622,smoothed
p.robin.s,-2.02,0.8758337294,smoothed
p.robin.s,-2.03,0.8657291899,smoothed
p.robin.s,-2.04,0.855683293,smoothed
p.robin.s,-2.05,0.8456967106,smoothed
p.robin.s,-2.06,0.8357700948,smoothed
p.robin.s,-2.07,0.8259040778,smoothed
p.robin.s,-2.08,0.8160992723,smoothed
p.robin.s,-2.09,0.8063562713,smoothed
p.robin.s,-2.1,0.7966756483,smoothed
p.robin.s,-2.11,0.7870579573,smoothed
p.robin.s,-2.12,0.777503733,smoothed
p.robin.s,-2.13,0.7680134907,smoothed
p.robin.s,-2.14,0.7585877266,smoothed
p.robin.s,-2.15,0.7492269177,smoothed
p.robin.s,-2.16,0.7399315223,smoothed
p.robin.s,-2.17,0.7307019795,smoothed
p.robin.s,-2.18,0.7215387097,smoothed
p.robin.s,-2.19,0.7124421149,smoothed
p.robin.s,-2.2,0.7034125784,smoothed
p.robin.s,-2.21,0.6944504652,smoothed
p.robin.s,-2.22,0.6855561218,smoothed
p.robin.s,-2.23,0.676729877,smoothed
p.robin.s,-2.24,0.6679720414,smoothed
p.robin.s,-2.25,0.6592829079,smoothed
p.robin.s,-2.26,0.6506627515,smoothed
p.robin.s,-2.27,0.64211183,smoothed
p.robin.s,-2.28,0.6336303837,smoothed
p.robin.s,-2.29,0.6252186357,smoothed
p.robin.s,-2.3,0.6168767922,smoothed
p.robin.s,-2.31,0.6086050423,smoothed
p.robin.s,-2.32,0.6004035587,smoothed
p.robin.s,-2.33,0.5922724975,smoothed
p.robin.s,-2.34,0.5842119986,smoothed
p.robin.s,-2.35,0.5762221854,smoothed
p.robin.s,-2.36,0.5683031659,smoothed
p.robin.s,-2.37,0.5604550318,smoothed
p.robin.s,-2.38,0.5526778597,smoothed
p.robin.s,-2.39,0.5449717105,smoothed
p.robin.s,-2.4,0.5373366301,smoothed
p.robin.s,-2.41,0.5297726493,smoothed
p.robin.s,-2.42,0.5222797843,smoothed
p.robin.s,-2.43,0.5148580366,smoothed
p.robin.s,-2.44,0.5075073934,smoothed
p.robin.s,-2.45,0.5002278276,smoothed
p.robin.s,-2.46,0.4930192984,smoothed
p.robin.s,-2.47,0.4858817511,smoothed
p.robin.s,-2.48,0.4788151175,smoothed
p.robin.s,-2.49,0.4718193161,smoothed
p.robin.s,-2.5,0.4648942523,smoothed
p.robin.s,-2.51,0.4580398187,smoothed
p.robin.s,-2.52,0.4512558951,smoothed
p.robin.s,-2.53,0.4445423489,smoothed
p.robin.s,-2.54,0.4378990354,smoothed
p.robin.s,-2.55,0.4313257979,smoothed
p.robin.s,-2.56,0.4248224676,smoothed
p.robin.s,-2.57,0.4183888646,smoothed
p.robin.s,-2.58,0.4120247974,smoothed
p.robin.s,-2.59,0.4057300634,smoothed
p.robin.s,-2.6,0.3995044492,smoothed
p.robin.s,-2.61,0.3933477307,smoothed
p.robin.s,-2.62,0.3872596733,smoothed
p.robin.s,-2.63,0.3812400323,smoothed
p.robin.s,-2.64,0.3752885528,smoothed
p.robin.s,-2.65,0.3694049706,smoothed
p.robin.s,-2.66,0.3635890113,smoothed
p.robin.s,-2.67,0.3578403917,smoothed
p.robin.s,-2.68,0.3521588193,smoothed
p.robin.s,-2.69,0.3465439928,smoothed
p.robin.s,-2.7,0.3409956021,smoothed
p.robin.s,-2.71,0.3355133287,smoothed
p.robin.s,-2.72,0.3300968462,smoothed
p.robin.s,-2.73,0.3247458197,smoothed
p.robin.s,-2.74,0.3194599069,smoothed
p.robin.s,-2.75,0.3142387578,smoothed
p.robin.s,-2.76,0.3090820151,smoothed
p.robin.s,-2.77,0.3039893144,smoothed
